FECHA,IDC,ACTIVIDAD ECONOMICA,EDAD,SALARIO,FFNN,MONTO_ACUMULADO_DOL_ACH,FRECUENCIA_ACH,MONTO_USD_DOL_PCC,CANTIDAD_PCC,NRO_ORDENANTES_DIFERENTES
202006,04561354SC,3128,40,800,0,2293.731775,7,0,0,4
202006,04561509SC,3129,42,1895,1,4378.075796,9,0,0,6
202006,04562487SC,3130,43,2915,0,5094.752181,12,0,0,7
202006,04562751SC,3131,45,803,0,832.361511,9,0,0,4
202006,04562901SC,3132,43,718,0,1600.801743,15,0,0,14
202006,04563416SC,3133,39,1500,0,1664.17638,9,0,0,9
202006,04563450SC,3134,36,1274,0,4200.004361,24,0,0,17
202006,04564813PE,3135,51,4001,1,5398.790074,23,0,0,14
202006,04565993SC,3136,48,1211.95,0,3739.212814,28,0,0,12
202006,04567073PE,3137,77,500,0,775.947518,7,0,0,7
202006,04568055SC,3138,36,1857,0,2876.268209,26,0,0,22
202006,04568538SC,3139,32,400,0,801.749269,3,0,0,2
202006,04568909SC,3140,43,300,0,717.201165,2,0,0,2
202006,04569269PE,3141,58,4500,0,27484.40233,14,0,0,8
202006,04571711SC,3142,45,5000,1,9781.341107,3,0,0,3
202006,04573453SC,3143,48,500,0,829.737606,6,0,0,5
202006,04573610SC,3144,30,400,0,623.906701,6,0,0,3
202006,04574645SC,3145,33,600,0,1443.148685,7,0,0,3
202006,04575538SC,3146,43,1500,0,3652.989781,31,0,0,25
202006,04575899SC,3147,28,500,0,2801.020403,11,0,0,8
202006,04576395SC,3148,31,453.35,0,1431.341102,10,0,0,3
202006,04576985SC,3149,41,500,0,2062.682214,5,0,0,4
202006,04577029SC,3150,48,550,0,1032.069967,6,0,0,4
202006,04577083SC,3151,45,1445,0,2552.186585,10,0,0,6
202006,04577815SC,3152,43,1311,0,2984.402325,13,0,0,9
202006,04578523SC,3153,45,500,0,2498.644312,5,0,0,5
202006,04578903SC,3154,37,600,0,1194.708451,8,0,0,8
202006,04579355SC,3155,41,3000,1,8140.247803,16,0,0,3
202006,04579838SC,3156,42,500,0,509.154517,7,0,0,4
202006,04579866SC,3157,27,400,0,531.895037,12,0,0,11
202006,04580588SC,3158,30,2837,1,3790.087462,2,0,0,1
202006,04580696SC,3159,44,300,0,396.793002,2,0,0,2
202006,04580747SC,3160,44,948.54,0,1648.250718,21,0,0,7
202006,04580857SC,3161,44,1131,0,1589.419819,13,0,0,9
202006,04581297SC,3162,38,2143,0,3864.139935,10,0,0,5
202006,04581882SC,3163,38,1795,0,4168.629732,13,0,0,7
202006,04582117SC,3164,44,1125,0,2554.411073,9,0,0,2
202006,04582234SC,3165,45,500,1,2010.204081,4,0,0,2
202006,04582782SC,3166,40,506,0,1200.437306,18,0,0,14
202006,04582894SC,3167,47,400,0,1166.180758,1,0,0,1
202006,04582974SC,3168,45,500,0,9699.443131,28,0,0,25
202006,04582990SC,3169,55,5073,0,17708.33672,23,0,0,22
202006,04583056SC,3170,43,1000,0,4137.317778,11,0,0,6
202006,04583279SC,3171,43,2000,0,2347.508743,6,0,0,5
202006,04584120SC,3172,36,400,0,1773.323613,8,0,0,5
202006,04584679SC,3173,45,300,0,13296.50145,6,0,0,5
202006,04585177SC,3174,44,2000,0,7534.256539,42,0,0,6
202006,04585591SC,3175,42,539,0,1613.317782,3,0,0,1
202006,04585600SC,3176,43,1442,1,3313.556836,29,0,0,14
202006,04585755SC,3177,44,1126,0,1130.612242,5,0,0,4
202006,04585852SC,3178,35,703,0,704.81049,9,0,0,4
202006,04585877SC,3179,41,800,0,853.498538,7,0,0,7
202006,04585963SC,3180,36,4017,1,4266.994159,21,0,0,17
202006,04586095SC,3181,43,2000,1,2514.081629,12,0,0,9
202006,04587524SC,3182,34,600,0,701.154515,8,0,0,7
202006,04588418SC,3183,40,4883,1,10033.03497,25,0,0,19
202006,04588426SC,3184,37,5350,1,8434.775499,23,0,0,13
202006,04588806SC,3185,43,1300,0,2491.900868,11,0,0,9
202006,04589054SC,3186,47,1000,1,2514.577254,10,0,0,3
202006,04590142SC,3187,30,650,0,1049.446056,15,0,0,9
202006,04590638SC,3188,30,1395,0,2217.47813,11,0,0,6
202006,04591932SC,3189,44,720,0,1700.329444,5,0,0,4
202006,04592621SC,3190,41,3000,1,51455.97665,63,0,0,42
202006,04592730SC,3191,36,700,0,2904.956264,7,0,0,4
202006,04594040SC,3192,42,3312,1,5927.981038,20,0,0,12
202006,04594554SC,3193,43,1000,0,3982.3032,16,0,0,7
202006,04594642SC,3194,26,500,0,911.224486,8,0,0,6
202006,04595467SC,3195,43,2000,1,14750.59909,68,0,0,45
202006,04595473SC,3196,44,1258,0,1538.921276,12,0,0,11
202006,04595551SC,3197,43,8734,1,14837.17201,4,0,0,4
202006,04595567SC,3198,43,1000,0,1196.705532,14,0,0,12
202006,04597805SC,3199,36,1003,0,1918.962088,23,0,0,6
202006,04597898SC,3200,44,1684.11,1,1731.049558,7,0,0,5
202006,04598137SC,3201,33,1000,0,3144.166133,91,0,0,13
202006,04598196SC,3202,44,1015,0,1139.795915,7,0,0,6
202006,04598427SC,3203,43,500,0,732.215738,8,0,0,7
202006,04598514SC,3204,37,500,0,54000.00874,23,2915.451895,1,13
202006,04598693SC,3205,39,2871,1,4810.495621,15,0,0,6
202006,04598789SC,3206,44,2000,0,2211.224485,10,0,0,5
202006,04598829SC,3207,43,1000,0,8445.5102,8,0,0,4
202006,04598836SC,3208,43,1200,0,1239.067053,6,0,0,5
202006,04599308SC,3209,44,400,1,6381.924194,8,0,0,4
202006,04599335SC,3210,32,981,0,2178.476668,14,0,0,11
202006,04599651SC,3211,43,900,0,9628.279873,25,0,0,3
202006,04599709SC,3212,43,1478,0,1489.3586,2,0,0,2
202006,04600108PE,3213,53,500,0,7724.268209,23,0,0,10
202006,04600959SC,3214,41,975,0,4761.370259,7,0,0,6
202006,04601218SC,3215,41,1123.03,0,3230.909493,21,0,0,12
202006,04601523SC,3216,39,400,0,662.915447,8,0,0,6
202006,04601713SC,3217,40,726,1,16379.00872,51,0,0,11
202006,04601918SC,3218,43,5000,0,9183.673469,1,0,0,1
202006,04604123SC,3219,29,651,0,3547.234678,32,0,0,19
202006,04605644SC,3220,29,1000,0,1603.565591,13,0,0,8
202006,04606891SC,3221,42,500,0,774.927113,2,0,0,1
202006,04607207SC,3222,41,2274,1,2838.921279,7,0,0,6
202006,04607457SC,3223,41,1500,0,1927.842557,17,0,0,9
202006,04609286SC,3224,27,500,0,2558.30903,17,0,0,11
202006,04610088SC,3225,42,1000,0,3196.28279,19,0,0,18
202006,04610293SC,3226,43,500,0,1246.89504,9,0,0,9
202006,04610539SC,3227,39,500,0,728.862971,7,0,0,2
202006,04610710SC,3228,40,1500,0,3386.610542,24,0,0,17
202006,04612035SC,3229,41,2000,0,4242.419819,10,0,0,5
202006,04612227SC,3230,46,52478,1,53644.31487,2,53648.68805,1,2
202006,04612483SC,3231,38,1000,1,5563.231764,34,0,0,21
202006,04612625SC,3232,39,400,0,1526.822154,9,0,0,5
202006,04612873SC,3233,41,2000,0,2408.033518,24,0,0,21
202006,04614414SC,3234,44,450,1,674.986877,8,0,0,4
202006,04614860SC,3235,37,2000,0,2299.562677,10,0,0,5
202006,04614972SC,3236,33,287,0,995.670549,8,0,0,7
202006,04615167SC,3237,42,600,0,912.91253,11,0,0,5
202006,04615495SC,3238,43,408,0,870.991251,5,0,0,2
202006,04615571SC,3239,34,1493,1,4202.986872,12,0,0,4
202006,04616061SC,3240,45,500,0,1206.224489,7,0,0,2
202006,04616372SC,3241,42,933,1,5801.749269,4,0,0,4
202006,04616617SC,3242,43,500,1,1651.603492,12,0,0,5
202006,04616689SC,3243,42,1429,0,3898.906693,25,0,0,19
202006,04616975SC,3244,26,905,0,1376.196776,39,0,0,15
202006,04618246SC,3245,44,428,0,1703.348395,4,0,0,3
202006,04618396SC,3246,41,639,0,658.892123,11,0,0,7
202006,04618508SC,3247,44,500,0,876.239057,20,0,0,3
202006,04618513SC,3248,28,932,0,11467.86149,60,0,0,34
202006,04618582SC,3249,36,2000,0,2386.472297,11,0,0,10
202006,04618791SC,3250,40,2093,0,2481.44751,25,0,0,17
202006,04618920SC,3251,42,2053,0,4103.498531,19,0,0,16
202006,04618927SC,3252,42,2142,0,4602.332356,11,0,0,7
202006,04620112SC,3253,40,2838,1,4575.281329,23,0,0,18
202006,04620322SC,3254,43,1879,1,2150.046645,7,0,0,5
202006,04620932SC,3255,38,2500,1,8684.689492,22,0,0,20
202006,04620941SC,3256,38,377.26,0,2324.906703,5,0,0,2
202006,04621949SC,3257,43,500,0,4125.364429,5,0,0,5
202006,04621988SC,3258,48,600,0,6138.384831,18,0,0,9
202006,04622031SC,3259,44,910,0,1421.282798,1,5000,1,1
202006,04622110SC,3260,30,500,0,1537.609326,6,0,0,4
202006,04622211SC,3261,39,350,0,966.472295,13,0,0,8
202006,04622538SC,3262,43,1295,0,1429.300285,16,0,0,8
202006,04623122SC,3263,44,933,0,1408.163263,5,0,0,3
202006,04623124SC,3264,43,1200,0,1311.953348,8,11595.24344,2,2
202006,04623449SC,3265,51,300,0,350.218658,1,0,0,1
202006,04623517SC,3266,36,500,0,1031.341093,21,0,0,8
202006,04623901SC,3267,30,300,0,1063.556846,11,0,0,7
202006,04624896SC,3268,44,2014,1,4091.982505,5,0,0,5
202006,04625050SC,3269,32,531.49,0,876.792997,10,0,0,5
202006,04625919SC,3270,38,465,0,507.183667,12,0,0,8
202006,04625985SC,3271,41,1385,1,3129.154518,5,0,0,3
202006,04626630SC,3272,39,862,0,1121.72011,12,0,0,2
202006,04626721SC,3273,41,400,0,1000.437316,2,0,0,1
202006,04627339SC,3274,44,700,0,995.918363,9,0,0,8
202006,04628211SC,3275,39,2293,0,3607.871716,6,0,0,3
202006,04628374SC,3276,42,729,0,1083.965012,5,0,0,3
202006,04628596SC,3277,46,1166,0,1435.284251,11,0,0,5
202006,04628714SC,3278,36,562,0,616.189498,18,0,0,7
202006,04628715SC,3279,41,3644,1,3843.415443,14,0,0,11
202006,04629110SC,3280,42,1980,0,2105.423722,23,0,0,19
202006,04630208CH,3281,31,704,0,1072.011656,10,0,0,5
202006,04631328CH,3282,45,2000,1,5626.851303,15,0,0,11
202006,04636360SC,3283,42,1532,0,5748.928556,28,0,0,20
202006,04637202SC,3284,27,500,0,912.97376,3,0,0,1
202006,04638855SC,3285,34,1500,0,11391.98248,46,0,0,10
202006,04639190SC,3286,30,2000,1,6314.208448,14,0,0,13
202006,04639196SC,3287,42,2000,0,6954.66472,6,0,0,5
202006,04639382SC,3288,42,676.68,0,1195.335272,8,0,0,3
202006,04639678SC,3289,40,934,0,1311.224481,18,0,0,5
202006,04640687SC,3290,36,2061.37,0,3359.481035,29,0,0,19
202006,04641042SC,3291,35,400,0,1482.488329,16,0,0,5
202006,04641044SC,3292,33,500,1,1682.405243,10,0,0,8
202006,04641374SC,3293,40,350,0,365.88921,5,0,0,2
202006,04642922SC,3294,41,700,0,6111.38629,19,0,0,16
202006,04644114SC,3295,40,2041,0,3988.338185,15,0,0,4
202006,04644928SC,3296,39,500,0,847.667636,4,0,0,3
202006,04644989SC,3297,38,350,0,478.134108,5,0,0,4
202006,04645249SC,3298,43,2000,0,2915.451894,2,0,0,1
202006,04645431SC,3299,41,430,0,944.830901,5,0,0,5
202006,04645472SC,3300,40,4058,1,8187.313402,18,0,0,8
202006,04646347SC,3301,27,1000,0,20291.54519,2,0,0,1
202006,04646539SC,3302,41,300,0,534.256551,16,0,0,1
202006,04646676SC,3303,35,6000,1,11150.40377,50,0,0,28
202006,04646818SC,3304,34,1833,0,1862.886287,18,0,0,15
202006,04646946SC,3305,42,500,0,1537.900873,3,0,0,2
202006,04647012SC,3306,41,980,0,2620.262384,12,0,0,6
202006,04648546SC,3307,43,645,0,728.325068,7,0,0,7
202006,04650939SC,3308,39,785,0,1962.053929,13,0,0,6
202006,04651259SC,3309,27,430,0,4699.89502,50,0,0,33
202006,04651850SC,3310,41,1512,0,2595.772589,14,0,0,11
202006,04652997SC,3311,51,3000,1,245775.312,5,0,0,3
202006,04653024SC,3312,55,20000,1,336309.3294,42,0,0,21
202006,04653099PE,3313,41,2000,1,2834.985415,15,0,0,13
202006,04653353SC,3314,42,550,0,2744.072876,18,0,0,9
202006,04654291SC,3315,27,500,0,1322.011656,10,0,0,3
202006,04654513SC,3316,43,300,0,359.329444,6,0,0,3
202006,04654521SC,3317,35,1629,0,2503.061217,16,0,0,15
202006,04654707SC,3318,39,2537,1,3769.110777,16,0,0,12
202006,04655524SC,3319,42,1500,0,5646.74926,22,0,0,16
202006,04655936SC,3320,41,700,0,1063.994161,15,0,0,4
202006,04656113SC,3321,26,900,0,48211.64137,65,0,0,34
202006,04656598SC,3322,41,4243,1,8237.317773,21,0,0,9
202006,04656938SC,3323,47,5000,0,6000.752184,4,0,0,4
202006,04657422SC,3324,42,3000,1,7880.612235,22,0,0,12
202006,04657983SC,3325,30,879.88,0,1781.413974,39,0,0,27
202006,04658056SC,3326,44,500,0,597.667637,2,0,0,1
202006,04659951SC,3327,42,393,0,446.537891,19,71607.14285,15,13
202006,04660217SC,3328,41,2125,1,3132.798832,6,0,0,5
202006,04660573SC,3329,32,815,0,827.021855,20,0,0,16
202006,04660584SC,3330,42,2000,0,2411.899409,17,0,0,14
202006,04660967SC,3331,39,2251,0,3458.104948,13,0,0,10
202006,04661958SC,3332,42,1113,1,1164.110779,14,0,0,7
202006,04662250SC,3333,41,1000,0,1276.637019,15,0,0,6
202006,04662320SC,3334,34,550,0,1015.403788,4,0,0,1
202006,04662719SC,3335,42,1662,0,2477.585993,22,0,0,7
202006,04662827SC,3336,41,866,0,3564.577252,17,0,0,15
202006,04664468SC,3337,54,6000,1,269314.8688,3,0,0,1
202006,04664865SC,3338,30,423.62,0,451.895036,10,0,0,6
202006,04664947SC,3339,38,1106,0,1331.486874,14,0,0,9
202006,04665938SC,3340,39,1500,0,1832.361514,7,0,0,5
202006,04667374SC,3341,39,3443,1,4626.55975,28,0,0,16
202006,04667402SC,3342,38,1000,0,16486.31777,22,0,0,14
202006,04667418SC,3343,42,1500,0,1831.166169,20,0,0,15
202006,04668752SC,3344,43,850,0,1376.09329,9,0,0,6
202006,04668803SC,3345,42,350,1,1028.279881,5,0,0,5
202006,04668818SC,3346,41,1200,0,1454.629732,9,0,0,6
202006,04669281SC,3347,40,300,0,1023.323613,3,0,0,1
202006,04669376SC,3348,43,1000,0,9618.122447,4,0,0,3
202006,04669500SC,3349,26,269,0,1306.693865,24,0,0,18
202006,04669895SC,3350,43,588,0,653.061221,7,0,0,2
202006,04676297SC,3351,43,300,0,1784.256554,10,0,0,5
202006,04677160SC,3352,37,1500,0,2847,4,0,0,1
202006,04677627SC,3353,47,500,0,1217.201166,2,0,0,2
202006,04677996SC,3354,43,1214,0,1376.822153,11,0,0,8
202006,04678498SC,3355,43,850,0,1263.153057,9,0,0,6
202006,04680959SC,3356,42,1890,0,2093.782796,5,0,0,5
202006,04682493SC,3357,25,601,0,736.880462,8,0,0,7
202006,04682743SC,3358,40,250,0,340.991251,4,0,0,3
202006,04682872SC,3359,43,300,0,569.970843,4,0,0,1
202006,04683168SC,3360,37,250,0,422.740523,3,0,0,1
202006,04683689SC,3361,34,699,0,1311.603487,23,0,0,16
202006,04683710SC,3362,41,1000,0,4385.93294,10,0,0,9
202006,04683795SC,3363,33,500,0,4253.446057,13,0,0,8
202006,04683826SC,3364,42,300,0,1498.54227,7,0,0,6
202006,04684164SC,3365,33,400,0,2551.020407,2,0,0,2
202006,04685291SC,3366,39,3000,0,7291.545189,7,0,0,3
202006,04685401SC,3367,55,3931,1,10612.38212,16,0,0,14
202006,04685487SC,3368,54,2186,0,2330.903789,2,0,0,2
202006,04685543SC,3369,30,2478,1,3181.778407,33,0,0,24
202006,04685614SC,3370,43,715,0,1019.460634,14,0,0,4
202006,04685789SC,3371,41,380,0,802.099122,5,0,0,3
202006,04685835SC,3372,40,1490,1,1588.921281,3,0,0,1
202006,04685842SC,3373,31,1346,0,12279.76237,44,0,0,18
202006,04685988SC,3374,35,997,0,1531.95771,28,0,0,14
202006,04686030SC,3375,32,300,0,530,1,0,0,1
202006,04686150SC,3376,39,500,0,964.367339,12,0,0,10
202006,04686596SC,3377,41,1200,0,2796.795909,17,0,0,15
202006,04686614SC,3378,36,2000,0,12444.16909,5,0,0,5
202006,04686853SC,3379,44,1450,0,11957.43583,47,0,0,7
202006,04686868SC,3380,36,550,0,21787.95625,42,0,0,22
202006,04686942SC,3381,39,1000,0,1274.489789,12,0,0,4
202006,04687323SC,3382,41,922,0,1104.368804,2,0,0,1
202006,04687479SC,3383,42,2601,1,10125.96354,31,0,0,20
202006,04687670SC,3384,31,1300,0,4492.886289,19,0,0,18
202006,04687993SC,3385,37,2980,1,3430.262379,23,0,0,19
202006,04688319SC,3386,40,350,0,3875.549554,19,0,0,13
202006,04688344SC,3387,41,1000,0,6295.391393,14,0,0,12
202006,04688460SC,3388,32,500,0,672.230309,19,0,0,7
202006,04688576SC,3389,42,372,0,374.344023,1,0,0,1
202006,04688710SC,3390,33,1043,0,1383.632646,14,0,0,7
202006,04689773SC,3391,30,1200,0,2176.822155,3,0,0,2
202006,04689865SC,3392,41,2000,0,4017.899406,20,0,0,11
202006,04690161SC,3393,42,280,0,940.781338,6,0,0,5
202006,04690229SC,3394,36,642,0,1640.653052,16,0,0,14
202006,04690464SC,3395,33,1750,0,2756.559764,6,0,0,4
202006,04690535SC,3396,41,1482,0,3671.113687,30,0,0,22
202006,04690651SC,3397,40,350,0,599.271133,8,0,0,5
202006,04691056SC,3398,44,1000,0,14327.1137,10,0,0,1
202006,04691467SC,3399,41,600,0,1001.457725,1,0,0,1
202006,04691836SC,3400,40,614,0,1655.830898,9,0,0,2
202006,04692111SC,3401,37,1097,1,2000,2,0,0,1
202006,04692455SC,3402,41,800,0,2930.034961,46,0,0,19
202006,04692472SC,3403,39,400,0,571.282796,7,0,0,4
202006,04692820SC,3404,29,356.12,0,1122.448979,2,0,0,2
202006,04692865SC,3405,37,250,0,4094.75218,11,0,0,2
202006,04693441SC,3406,38,700,0,874.635568,1,0,0,1
202006,04693473SC,3407,27,250,0,1336.017478,28,0,0,2
202006,04693627SC,3408,40,2442,0,4583.294457,6,0,0,5
202006,04694065SC,3409,38,510,0,1587.463555,4,0,0,3
202006,04694304SC,3410,45,400,0,455.539356,5,0,0,3
202006,04694995SC,3411,41,1234,0,19888.04665,4,6040.379008,1,1
202006,04695502SC,3412,43,420,0,10386.29737,7,0,0,1
202006,04696330SC,3413,34,2500,0,2834.459177,11,0,0,7
202006,04696588SC,3414,39,3500,0,4252.069967,8,0,0,4
202006,04697292SC,3415,42,3340,0,12083.586,7,0,0,7
202006,04697962SC,3416,38,2009,0,2477.081626,15,0,0,8
202006,04698025SC,3417,38,2892,1,5852.953493,13,0,0,7
202006,04699433SC,3418,30,300,0,1713.279875,20,728.862973,1,1
202006,04700176SC,3419,41,1149,0,4825.072882,5,0,0,3
202006,04700183SC,3420,42,3100,1,4693.002915,1,0,0,1
202006,04700461SC,3421,40,400,0,3854.956261,16,0,0,2
202006,04700477SC,3422,36,1260,0,4696.792995,16,0,0,12
202006,04700984SC,3423,42,520,0,783.527694,5,0,0,4
202006,04701319SC,3424,39,2429,1,7787.317761,43,0,0,26
202006,04702195SC,3425,39,880,0,15243.00289,45,0,0,34
202006,04702225SC,3426,36,800,1,53541.54519,8,45834.5481,3,4
202006,04702227SC,3427,45,500,0,659.620986,12,0,0,5
202006,04702291SC,3428,40,1951,0,2479.029144,19,0,0,7
202006,04702477SC,3429,35,1000,0,2123.084542,13,0,0,9
202006,04702934SC,3430,36,500,0,1648.408153,16,0,0,8
202006,04702978SC,3431,38,1500,0,1961.078714,6,0,0,4
202006,04703054SC,3432,29,428,0,1519.64023,10,0,0,9
202006,04703071SC,3433,38,1601,0,1846.020405,6,0,0,5
202006,04703455SC,3434,47,3000,1,314875.3178,31,0,0,26
202006,04703749SC,3435,33,2930,0,4659.475205,26,0,0,21
202006,04703802SC,3436,41,500,0,1486.880464,5,0,0,4
202006,04703962SC,3437,44,1166,0,1618.221568,10,0,0,5
202006,04703999SC,3438,36,2000,1,3417.201157,17,0,0,15
202006,04704056SC,3439,42,400,0,670.553935,3,0,0,1
202006,04704362SC,3440,40,1500,0,1720.116613,9,0,0,4
202006,04704425SC,3441,30,1026,0,1758.381912,18,0,0,12
202006,04704608SC,3442,38,982,0,3055.571416,22,0,0,17
202006,04704694SC,3443,32,750,0,10266.95043,10,0,0,8
202006,04705996SC,3444,35,1239,0,2179.446057,13,0,0,11
202006,04706023SC,3445,31,4789,1,9694.411067,22,0,0,12
202006,04706213SC,3446,40,500,0,746.355683,3,0,0,2
202006,04707095SC,3447,37,1000,0,2054.473755,10,0,0,7
202006,04707172SC,3448,25,626,0,658.381922,4,0,0,4
202006,04707309SC,3449,31,1000,0,2742.166174,12,0,0,11
202006,04707665SC,3450,41,437,0,2282.798831,5,0,0,3
202006,04707843SC,3451,40,5154,1,5455.623895,26,0,0,22
202006,04707859SC,3452,41,5225,1,6821.865878,23,0,0,18
202006,04708193SC,3453,36,740,0,1917.756558,5,0,0,4
202006,04708515SC,3454,47,1500,0,11239.06706,1,25817.78426,2,1
202006,04708659SC,3455,29,450,0,1654.989785,22,0,0,10
202006,04708781SC,3456,38,800,0,1749.271137,1,0,0,1
202006,04708796SC,3457,41,2861,1,4765.014569,16,0,0,6
202006,04709309SC,3458,39,1200,1,18335.13119,11,20408.16327,1,8
202006,04709342SC,3459,42,1140,0,1180.758016,3,23041.00291,2,2
202006,04709932SC,3460,41,3880,1,7825.556382,15,0,0,7
202006,04709989SC,3461,38,300,1,984.69386,29,0,0,16
202006,04711121SC,3462,42,5000,1,5188.046643,8,0,0,8
202006,04711237SC,3463,40,625,0,2543.731773,10,0,0,1
202006,04711380SC,3464,34,1170,0,1326.530608,7,0,0,4
202006,04711659SC,3465,41,2129.88,0,2922.88629,15,0,0,12
202006,04711717SC,3466,39,292.42,0,981.778422,6,0,0,2
202006,04712164SC,3467,39,400,0,528.928562,18,0,0,12
202006,04712402SC,3468,25,370,0,856.413991,5,0,0,4
202006,04712708SC,3469,41,750,0,794.460637,6,0,0,5
202006,04713076SC,3470,41,557,0,560.349853,2,0,0,2
202006,04713395SC,3471,40,300,0,587.188043,7,0,0,6
202006,04713443PE,3472,48,3500,0,5828.862965,16,0,0,9
202006,04713584SC,3473,37,800,0,2222.88629,12,0,0,12
202006,04713762SC,3474,28,300,0,3445.335269,14,0,0,12
202006,04714096SC,3475,35,358,0,1356.41399,7,0,0,7
202006,04714304SC,3476,42,796.21,0,1300.734684,18,0,0,13
202006,04714804SC,3477,32,728,0,2100.728861,7,0,0,1
202006,04714847SC,3478,38,1000,1,1347.122446,6,0,0,5
202006,04715494SC,3479,37,2372,1,9424.416903,13,0,0,9
202006,04715527SC,3480,40,1072,0,1175.648684,5,0,0,5
202006,04715552SC,3481,41,2145,0,11915.45189,6,0,0,5
202006,04715626SC,3482,36,3000,0,4828.862973,4,0,0,2
202006,04715725SC,3483,40,260,0,1818.454807,6,0,0,5
202006,04715875SC,3484,38,3421,1,6593.148681,18,0,0,12
202006,04715901SC,3485,34,600,0,633.965004,16,0,0,7
202006,04716134SC,3486,34,2000,1,2744.38775,13,0,0,7
202006,04716163SC,3487,34,860,0,2008.010186,32,0,0,17
202006,04716174SC,3488,41,500,0,522.759473,5,0,0,4
202006,04716342SC,3489,37,718,0,1291.690958,8,0,0,5
202006,04717215SC,3490,39,250,0,1361.166165,29,0,0,19
202006,04717678SC,3491,38,500,0,852.077254,10,0,0,7
202006,04718128SC,3492,26,290,0,366.4723,5,0,0,5
202006,04718830SC,3493,36,1148,0,2934.402322,24,0,0,6
202006,04719119SC,3494,41,735,0,1390.024772,15,0,0,10
202006,04719395SC,3495,34,500,0,4738.249243,45,0,0,18
202006,04719444SC,3496,25,1397,0,2375.120984,13,0,0,12
202006,04719474SC,3497,34,964,0,4454.0685,22,0,0,12
202006,04719492SC,3498,40,1100,0,1151.31195,6,0,0,4
202006,04719786SC,3499,34,3285,1,3476.384832,14,0,0,10
202006,04720368SC,3500,41,500,1,625.364429,4,0,0,4
202006,04720550SC,3501,41,1000,0,2098.396494,16,0,0,11
202006,04720847SC,3502,40,626,0,3207.243435,10,0,0,3
202006,04721132SC,3503,37,3000,0,4154.51895,2,0,0,1
202006,04721228SC,3504,33,558,0,792.419823,4,0,0,4
202006,04721888SC,3505,27,800,0,1673.658878,29,0,0,21
202006,04722730SC,3506,40,728,0,1107.87172,2,0,0,1
202006,04723505SC,3507,39,500,0,501.166178,7,0,0,1
202006,04723875SC,3508,40,1200,0,1457.725947,1,0,0,1
202006,04725294SC,3509,37,2845,0,4939.737604,11,0,0,10
202006,04728331SC,3510,32,576,0,934.402324,14,0,0,10
202006,04728423SC,3511,32,745,0,1307.580172,6,0,0,2
202006,04728449SC,3512,40,2594,0,4882.798822,23,0,0,14
202006,04728738SC,3513,41,359,0,437.317781,4,0,0,2
202006,04729389SC,3514,37,500,1,2915.451895,1,0,0,1
202006,04729420SC,3515,42,1000,0,15189.50437,2,0,0,2
202006,04729576SC,3516,34,1457,0,1775.510202,4,0,0,3
202006,04730477SC,3517,30,1019,1,13620.07298,43,0,0,22
202006,04730570SC,3518,32,655,0,958.498537,11,0,0,7
202006,04731036SC,3519,38,1110,0,1492.346937,3,0,0,3
202006,04731043SC,3520,51,583,0,664.72303,4,0,0,3
202006,04731239SC,3521,40,1500,0,2270.991249,7,0,0,5
202006,04732240SC,3522,59,5000,1,36933.2376,21,0,0,18
202006,04732241SC,3523,28,500,0,578.752185,3,0,0,2
202006,04732550SC,3524,28,250,0,2107.558307,4,0,0,2
202006,04733045SC,3525,42,850,0,11173.84694,5,0,0,4
202006,04733121SC,3526,31,250,0,445.335275,3,0,0,3
202006,04733316SC,3527,40,826,0,1738.862964,18,0,0,14
202006,04733461SC,3528,34,1632,0,5269.431187,16,0,0,10
202006,04733613SC,3529,32,500,0,954.956263,7,0,0,6
202006,04733847SC,3530,39,1000,1,1871.142855,6,0,0,5
202006,04733930SC,3531,34,1068,0,1933.306118,8,0,0,5
202006,04734046SC,3532,38,585.42,0,1064.139939,7,0,0,2
202006,04734053SC,3533,41,900,0,1558.090361,27,0,0,16
202006,04734389SC,3534,34,728,0,3610.34985,8,0,0,5
202006,04734503SC,3535,42,521,0,925.655971,8,17348.35277,2,5
202006,04734614SC,3536,35,2000,0,2598.527691,12,0,0,11
202006,04734882SC,3537,41,850,0,1020.408162,2,0,0,1
202006,04734933SC,3538,39,789,0,2194.023317,13,0,0,8
202006,04735218SC,3539,38,500,0,4267.638478,8,0,0,6
202006,04736553SC,3540,39,2100,0,3689.69387,17,0,0,11
202006,04736748SC,3541,28,807,0,1388.483962,5,0,0,4
202006,04737225SC,3542,37,1000,0,1060.527685,19,0,0,9
202006,04738126SC,3543,43,927.55,0,3709.183669,9,0,0,3
202006,04738486SC,3544,38,1022,0,2961.297366,18,0,0,14
202006,04738614SC,3545,39,1937,1,3485.825064,14,0,0,11
202006,04738767SC,3546,40,1100,0,2467.41982,9,0,0,4
202006,04739043SC,3547,37,400,1,559.956263,12,0,0,7
202006,04739210SC,3548,36,974.93,0,1413.994168,3,0,0,3
202006,04739891SC,3549,29,1158,0,1842.711339,47,0,0,13
202006,04740266LP,3550,43,357,0,553.644314,2,0,0,2
202006,04740580LP,3551,38,500,0,3015.889189,43,0,0,26
202006,04740834LP,3552,44,551,0,1021.865889,1,0,0,1
202006,04740860LP,3553,34,889.5,0,1939.212822,14,0,0,6
202006,04741071LP,3554,33,4000,0,5546.042272,4,0,0,4
